lecture_number,lecture_title,original_pptx,slide_number,possible_slide_title,visible_text
10,VIT,10 - VIT.pptx,50,Why Full Attention Is Too Expensive in Swin,"Why Full Attention Is Too Expensive in Swin
C
×
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
3
×
𝐻
×
𝑊
×
8𝐶
×
×
𝐻
×
𝑊
2𝐶
×
𝐻
×
𝑊
4𝐶
×
𝐻
𝑊
𝐻
𝑊
4
4
8
8
16
16
32
32
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
16x16
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
32x32
Problem
:
224x224
image
with
56x56
grid
of
4x4
patches:
attention
matrix
has
56
4
=
9.8M
entries
50"
10,VIT,10 - VIT.pptx,51,Window-Based Attention as the Efficient Alternative,"Window-Based Attention as the Efficient Alternative
C
×
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
3
×
𝐻
×
𝑊
×
8𝐶
×
×
𝐻
×
𝑊
2𝐶
×
𝐻
×
𝑊
4𝐶
×
𝐻
𝑊
𝐻
𝑊
4
4
8
8
16
16
32
32
Divide
image
into
4x4
patches
and
project
to
C
dimensions
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
8x8
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
16x16
Merge
2x2
neighborhoods;
now
patches
are
(effectively)
32x32
Problem
:
224x224
image
with
56x56
grid
of
4x4
patches:
attention
matrix
has
56
4
=
9.8M
entries
Solution:
don’t
use
full
attention,
instead
use
attention
over
patches
51"
10,VIT,10 - VIT.pptx,52,Restricting Attention to Local Windows,"Restricting Attention to Local Windows
With
H
x
W
grid
of
tokens
,
each
attention
matrix
is
H
2
W
2
–
quadratic
in
image
size
Rather
than
allowing
each
token
to
attend
to
all
other
tokens,
instead
divide
into
windows
of
M
x
M
tokens
(here
M=4);
only
compute
attention
within
each
window
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
52"
10,VIT,10 - VIT.pptx,53,Why Window Attention Scales Better,"Why Window Attention Scales Better
With
H
x
W
grid
of
tokens
,
each
attention
matrix
is
H
2
W
2
–
quadratic
in
image
size
Rather
than
allowing
each
token
to
attend
to
all
other
tokens,
instead
divide
into
windows
of
M
x
M
tokens
(here
M=4);
only
compute
attention
within
each
window
Total
size
of
all
attention
matrices
is
now:
M
4
(H/M)(W/M)
=
M
2
HW
Linear
in
image
size
for
fixed
M!
Swin
uses
M=7
throughout
the
network
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
53"
10,VIT,10 - VIT.pptx,54,"Limitation of Window Attention
Problem: tokens only interact with other tokens within the same window; no communication across windows","Limitation of Window Attention
Problem
:
tokens
only
interact
with
other
tokens
within
the
same
window;
no
communication
across
windows
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
54"
10,VIT,10 - VIT.pptx,55,"Swin Transformer: Shifted Window Attention
Solution: Alternate between normal windows and shifted windows in successive Transformer blocks","Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Block
L:
Normal
windows
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Block
L+1:
Shifted
Windows
Ugly
detail: Non-square
windows
at
edges
and
corners
55"
10,VIT,10 - VIT.pptx,56,Swin Transformer: Shifted Window Attention,"Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
Block
L:
Normal
windows
Block
L+1:
Shifted
Windows
Detail:
Relative
Positional
Bias
ViT
adds
positional
embedding
to
input
tokens,
encodes
absolute
position
of
each
token
in
the
image
56"
10,VIT,10 - VIT.pptx,57,Swin Transformer: Shifted Window Attention,"Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Detail:
Relative
Positional
Bias
ViT
adds
positional
embedding
to
input
tokens,
encodes
absolute
position
of
each
token
in
the
image
Swin
does
not
use
positional
embeddings,
instead
encodes
relative
position
between
patches
when
computing
attention:
Standard
Attention:
𝐴
=
𝑆𝑜𝑓𝑡𝑚𝑎𝑥
𝑄𝐾
""
𝐷
𝑄,
𝐾,
𝑉:
𝑀
#
×
𝐷
(Query,
Key,
Value)
Block
L:
Normal
windows
Block
L+1:
Shifted
Windows
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
𝑉
57"
10,VIT,10 - VIT.pptx,58,Swin Transformer: Shifted Window Attention,"Swin
Transformer:
S
hifted
Win
dow
Attention
Solution
:
Alternate
between
normal
windows
and
shifted
windows
in
successive
Transformer
blocks
Detail:
Relative
Positional
Bias
ViT
adds
positional
embedding
to
input
tokens,
encodes
absolute
position
of
each
token
in
the
image
Swin
does
not
use
positional
embeddings,
instead
encodes
relative
position
between
patches
when
computing
attention:
Attention
with
relative
bias:
𝐴
=
𝑆𝑜𝑓𝑡𝑚𝑎𝑥
𝑄𝐾
""
𝐷
Block
L:
Normal
windows
Block
L+1:
Shifted
Windows
𝐵:
𝑀
#
×
𝑀
#
(learned
biases)
Liu
et
al,
“Swin
Transformer:
Hierarchical
Vision
Transformer
using
Shifted
Windows”,
CVPR
2021
+
𝐵
𝑉
𝑄,
𝐾,
𝑉:
𝑀
#
×
𝐷
(Query,
Key,
Value)
58"
10,VIT,10 - VIT.pptx,59,Comparing Early Vision Transformer Variants,"Comparing Early Vision Transformer Variants
ViT
: pure global attention
DeiT
: better training with limited data
T2T-ViT
: better tokenization and local structure
PVT / Swin
: hierarchical design for dense prediction
59
Most improvements target one of three issues: data efficiency, locality, or scalability."
10,VIT,10 - VIT.pptx,60,Where Did Vision Transformers Improve Most?,"Where Did Vision Transformers Improve Most?
Training with less labeled data
Better tokenization
Better locality and hierarchy
Better self-supervised learning
60
The field evolved by addressing
ViT’s
weaknesses step by step."
10,VIT,10 - VIT.pptx,61,Twins: Spatial Attention Design,"Twins: Spatial Attention Design
Revisit how spatial attention should be designed in vision
Combine local attention with efficient global information exchange
Achieves strong performance with a relatively simple design
61
Chu et al.,
Twins: Revisiting the Design of Spatial Attention in Vision Transformers
,
NeurIPS
2021
https://arxiv.org/abs/2104.13840
Good attention design can be both simple and effective."
10,VIT,10 - VIT.pptx,62,Segmenter: Transformer for Semantic Segmentation,"Segmenter
: Transformer for Semantic Segmentation
62
Strudel et al.,
Segmenter
: Transformer for Semantic Segmentation, ICCV 2021,
https://arxiv.org/abs/2105.05633
1
Vision Transformers can support pixel-level prediction, not just image labels."
10,VIT,10 - VIT.pptx,63,Segmenter Architecture,"Segmenter
Architecture
63
Mask Transformer turns segmentation into a similarity problem between patch features and class embeddings."
10,VIT,10 - VIT.pptx,64,Masked Autoencoders (MAE),"Masked Autoencoders (MAE)
Mask a large fraction of image patches
Encode only visible patches and reconstruct the missing ones
Learn strong visual features without labels
64
He et al., Masked Autoencoders Are Scalable Vision Learners, CVPR 2022
https://arxiv.org/abs/2111.06377
Self-supervised pretraining made
ViTs
much stronger and more scalable."
10,VIT,10 - VIT.pptx,65,Self-Supervised Vision: DINO / iBOT,"Self-Supervised Vision: DINO /
iBOT
DINO
: Self-distillation learns strong visual representations without labels
iBOT
: Masked image modeling with an online tokenizer
Both learn meaningful structure from unlabeled images
65
Caron et al.,
Emerging Properties in Self-Supervised Vision Transformers,
ICCV 2021,
https://arxiv.org/abs/2104.14294
Zhou et al.,
iBOT
: Image BERT Pre-Training with Online Tokenizer
, ICLR 2022,
https://arxiv.org/abs/2111.07832
Self-supervised
ViTs
can learn surprisingly rich structure from unlabeled images."
10,VIT,10 - VIT.pptx,66,DINO: self-DIstillation with NO labels,"DINO: self-
DI
stillation
with
NO
labels
66
Student
ViT
learns local-to-global features from a momentum Teacher
ViT
, with centering and sharpening preventing collapse.
Local crops
Global crops"
10,VIT,10 - VIT.pptx,67,DINO: self-DIstillation with NO labels,"DINO: self-
DI
stillation
with
NO
labels
67
Centering means subtracting a running mean vector from the teacher’s output before the teacher
softmax
."
10,VIT,10 - VIT.pptx,68,CLIP and Multimodal Transformers,"CLIP and Multimodal Transformers
CLIP (Contrastive Language Image Pre-training)
Train image and text encoders jointly on image-text pairs
Align image features with language features using contrastive learning
Enable zero-shot classification with text prompts
68
Radford et al., Learning Transferable Visual Models From Natural Language Supervision, ICML 2021
https://arxiv.org/abs/2103.00020
Language supervision turns vision models into flexible foundation models."
10,VIT,10 - VIT.pptx,69,CLIP Architecture,"CLIP Architecture
69
Radford et al., Learning Transferable Visual Models From Natural Language Supervision, ICML 2021
https://arxiv.org/abs/2103.00020
Language supervision turns vision models into flexible foundation models.
WIT dataset: 400 million (image, text) pairs"
10,VIT,10 - VIT.pptx,70,What Happened Next? (2023–2024),"What Happened Next? (2023–2024)
DINOv2 (2023)
: large-scale self-supervised
ViTs
became strong general-purpose visual feature extractors
SigLIP
(2023)
: vision-language pretraining improved with a simpler sigmoid loss and strong zero-shot transfer
DiT
(2023)
: transformers moved deeper into image generation by serving as diffusion backbones
ViTamin
(2024)
: researchers rethought visual encoder design specifically for the vision-language era
AIMV2 (2025):
multimodal autoregressive pretraining produced strong general-purpose vision encoders for both vision and vision-language tasks
70
Vision transformers evolved from image classifiers into foundation encoders for representation learning, multimodal understanding, and generation."
10,VIT,10 - VIT.pptx,71,Summary: How Vision Transformers Evolved,"Summary: How Vision Transformers Evolved
Images can be split into patches and treated as tokens
The main challenges are efficiency, locality, and data requirements
Later models improved training, hierarchy, and self-supervised learning
Vision Transformers now support classification, segmentation, and multimodal understanding
71
Transformers for vision became powerful by combining patch-based modeling with better inductive structure and better pretraining.
ViT
→ better training → better tokenization → hierarchical designs → self-supervised learning → multimodal models."
10,VIT,10 - VIT.pptx,72,Reference,"Reference
Lecture slides by Justin Johnson, University of Michigan
72"
10,VIT,10 - VIT.pptx,73,Backup Slides,"Backup Slides
73"
10,VIT,10 - VIT.pptx,74,ViT Input: Patches Instead of Pixels,"①
②
③
④
⑤
⑥
⑨
⑧
⑦
②
①
③
④
⑤
⑥
ViT
Input: Patches Instead of Pixels
Image decomposed into 16x16 nonoverlapping patches
Position encoding:
Learned 1D embeddings.
ViT
uses a learnable vector per patch index
pos_emb = nn.Parameter(torch.zeros(1,N,D)); then x += pos_emb
74"
10,VIT,10 - VIT.pptx,75,Standard Transformer on Patches,"Standard Transformer on Patches
①
②
③
④
⑤
Transformer Encoder
+
+
+
+
+
+
+
+
+
CLS
Softmax
Classifier
𝐩
𝐶
0
𝐶
1
𝐶
2
𝐶
3
𝐶
4
𝐶
5
𝐶
6
𝐶
7
𝐶
8
𝐶
9
𝑍
0
𝑍
1
𝑍
2
𝑍
3
𝑍
4
𝑍
5
𝑍
6
𝑍
7
𝑍
8
𝑍
9
𝑋
1
𝑋
2
𝑋
3
𝑋
4
𝑋
5
𝑋
6
𝑋
7
𝑋
8
𝑋
9
𝑃
1
𝑃
2
𝑃
3
𝑃
4
𝑃
5
𝑃
6
𝑃
7
𝑃
8
𝑃
9
75"
11,Generative Model,11 - Generative Model.pptx,1,"Generative Model
How Machines Learn to Create Data","Generative Model
How Machines Learn to Create Data
Yifeng Zhu
Electrical and Computer Engineering
University of Maine"
11,Generative Model,11 - Generative Model.pptx,2,Supervised vs Unsupervised Learning,"Supervised vs Unsupervised Learning
2
Learning is better viewed as a spectrum, not a strict split:
supervised → semi-supervised → self-supervised → unsupervised."
11,Generative Model,11 - Generative Model.pptx,3,Unsupervised Learning Example: K-Means Clustering,"Unsupervised Learning Example:
K-Means Clustering
3
Example output for K=4: each red region represents a cluster, and each larger colored dot is a centroid.
K-means discovers structure by grouping similar samples"
11,Generative Model,11 - Generative Model.pptx,4,Unsupervised Learning Example: Density Estimation,"Unsupervised Learning Example:
Density Estimation
4
Applications: anomaly detection, generative modeling, compression, and exploratory data analysis.
Unlike clustering, density estimation asks where data are likely to occur"
11,Generative Model,11 - Generative Model.pptx,5,From Unsupervised Learning to Generative Models,"From Unsupervised Learning to Generative Models
5
Generative models are a natural extension of density estimation."
11,Generative Model,11 - Generative Model.pptx,6,Two Goals of Generative Modeling,"Two Goals of Generative Modeling
6
1. LEARN THE DISTRIBUTION
2. SAMPLE NEW DATA
Goal:
Capture the underlying pattern of the data as a probability distribution.
Goal:
Produce realistic and diverse new data drawn from the learned distribution.
newly generated samples"
11,Generative Model,11 - Generative Model.pptx,7,End Goal of Generative Model,"End Goal of Generative Model
7
Example data
Previously unseen,
realistic data
Generative
Models
Let’s formulate the problem using human face generation as an example."
11,Generative Model,11 - Generative Model.pptx,8,Main Families of Generative Models,"Main Families of Generative Models
Autoencoder (AE)
Variational Autoencoder (VAE)
Generative Adversarial Network (GAN)
Diffusion Models
DDPM: Denoising Diffusion Probabilistic Models
8"
11,Generative Model,11 - Generative Model.pptx,9,Autoencoders: Learn by Reconstructing,"Autoencoders
: Learn by Reconstructing
An autoencoder learns from
unlabeled
data
The
encoder
compresses the input into a
latent
code 𝑧
The
decoder
uses 𝑧 to reconstruct the input
Goal: preserve the most important information in a compact representation
Fei-
Fei
Li,
Jiajun
Wu,
Ruohan
Gao
Reconstructed
data
Decoder
:
4-layer
upconv
Encoder
:
4-layer
conv
Decoder
Encoder
Input
data
Features (latent space)
9"
11,Generative Model,11 - Generative Model.pptx,10,Autoencoders: How It Is Trained,"Autoencoders
: How It Is Trained
Use the input itself as the target
Train the decoder to reconstruct the original input
Minimize reconstruction error
No labels are required
Fei-
Fei
Li,
Jiajun
Wu,
Ruohan
Gao
Reconstructed
data
Decoder
:
4-layer
upconv
Encoder
:
4-layer
conv
Decoder
Encoder
Input
data
Features (latent space)
10"
11,Generative Model,11 - Generative Model.pptx,11,"Why Autoencoders Matter, and Their Limitation","Why Autoencoders Matter, and Their Limitation
The encoder can learn useful features for downstream tasks
Those features can help initialize a supervised model
But a plain autoencoder is
not yet a true generative model
So, we cannot reliably sample new data from random 𝑧
This motivates the
Variational Autoencoder (VAE)
11
Kingma
and
Welling,
“Auto-
Encoding
Variational
Bayes”,
ICLR
2014"
11,Generative Model,11 - Generative Model.pptx,12,Variational Autoencoder: From Input to a Sampleable Latent Space,"Variational Autoencoder: From Input to a Sampleable Latent Space
12
A VAE learns not just features, but a latent space we can sample from."
11,Generative Model,11 - Generative Model.pptx,13,VAE Demo,"VAE Demo
Interactive demo: explore how the latent space changes the generated output
https://xnought.github.io/vae-explainer/
13"
11,Generative Model,11 - Generative Model.pptx,14,Generative Adversarial Networks (GANs),"Generative Adversarial Networks (GANs)
The
generator
maps random noise 𝑧 to a synthetic sample 𝐺(𝑧)
A
discriminator
predicts whether an input is real or fake
The generator tries to fool the discriminator
The discriminator tries to detect generated samples
GAN learning happens through this competition
14
Ian
Goodfellow
et
al.,
“Generative
Adversarial
Nets”,
NIPS
2014
Generator creates. Discriminator judges.
Both improve by competing."
11,Generative Model,11 - Generative Model.pptx,15,"GAN Training: Two Losses, Two Goals","GAN Training: Two Losses, Two Goals
15
Ian
Goodfellow
et
al.,
“Generative
Adversarial
Nets”,
NIPS
2014
Discriminator: classify real as 1, fake as 0
Generator: make fake be classified as 1"
11,Generative Model,11 - Generative Model.pptx,16,GAN: Strengths and Weaknesses,"GAN: Strengths and Weaknesses
Weaknesses
Harder and less stable to train
Does not answer inference questions such as 𝑝(𝑥) or 𝑝(𝑧∣𝑥)
Training details often need tuning; there is no single best rule for update balance
16
Strengths
Generates highly realistic samples
Learns through a two-player game between generator and discriminator
Focuses directly on sampling, without defining an explicit density function
GANs can generate highly realistic samples, but they are harder to train and less interpretable than likelihood-based models.
GAN research has focused heavily on better loss functions, more stable training, and extending GANs to conditional generation and other applications."
11,Generative Model,11 - Generative Model.pptx,17,Diffusion Models,"Diffusion Models
17
Gradually add noise to data
Learn to reverse the noising process
Generate new samples from noise
Denoise step by step
Use the score to move toward cleaner, more likely data
Forward diffusion creates noisy training inputs; the model learns the reverse denoising process
High-Resolution Image Synthesis with Latent Diffusion Models
, CVPR 2022"
11,Generative Model,11 - Generative Model.pptx,18,Latent Conditional Diffusion Model,"Latent Conditional Diffusion Model
18
High-Resolution Image Synthesis with Latent Diffusion Models
, CVPR 2022
Latent diffusion encodes an image into a compact latent space, denoises it step by step with a U-Net, and decodes the result back to pixel space."
11,Generative Model,11 - Generative Model.pptx,19,Summary: Main Ideas of Generative Models,"Summary: Main Ideas of Generative Models
19
Autoencoders (AE)
learn compact representations by reconstructing the input
Variational Autoencoders (VAE)
make the latent space sampleable for generation
GANs
generate realistic samples through competition between generator and discriminator
Diffusion models
generate data by gradually reversing noise
Different generative models make different trade-offs in
sample quality, training stability, efficiency, and interpretability"
